-0.89040	   0.00000	  38.24825	 134.77988	 326.60811	 607.08947	 629.07623
-0.89000	   0.00000	  38.24376	 134.67067	 326.68752	 606.80376	 628.81685
-0.88960	   0.00000	  38.23922	 134.56141	 326.76694	 606.51812	 628.55753
-0.88920	   0.00000	  38.23462	 134.45211	 326.84637	 606.23255	 628.29826
-0.88880	   0.00000	  38.22997	 134.34276	 326.92580	 605.94704	 628.03904
-0.88840	   0.00000	  38.22525	 134.23338	 327.00525	 605.66160	 627.77987
-0.88800	   0.00000	  38.22048	 134.12395	 327.08471	 605.37623	 627.52076
-0.88760	   0.00000	  38.21566	 134.01447	 327.16418	 605.09092	 627.26171
-0.88720	   0.00000	  38.21077	 133.90495	 327.24366	 604.80568	 627.00270
-0.88680	   0.00000	  38.20583	 133.79539	 327.32314	 604.52051	 626.74375
-0.88640	   0.00000	  38.20084	 133.68579	 327.40264	 604.23541	 626.48486
-0.88600	   0.00000	  38.19578	 133.57614	 327.48215	 603.95037	 626.22602
-0.88560	   0.00000	  38.19067	 133.46644	 327.56167	 603.66540	 625.96723
-0.88520	   0.00000	  38.18550	 133.35671	 327.64120	 603.38050	 625.70849
-0.88480	   0.00000	  38.18027	 133.24692	 327.72074	 603.09567	 625.44981
-0.88440	   0.00000	  38.17498	 133.13710	 327.80029	 602.81090	 625.19119
-0.88400	   0.00000	  38.16964	 133.02723	 327.87985	 602.52621	 624.93262
-0.88360	   0.00000	  38.16424	 132.91732	 327.95941	 602.24158	 624.67410
-0.88320	   0.00000	  38.15878	 132.80736	 328.03899	 601.95702	 624.41563
-0.88280	   0.00000	  38.15326	 132.69736	 328.11858	 601.67252	 624.15723
-0.88240	   0.00000	  38.14768	 132.58731	 328.19818	 601.38810	 623.89887
-0.88200	   0.00000	  38.14205	 132.47722	 328.27779	 601.10374	 623.64057
-0.88160	   0.00000	  38.13635	 132.36709	 328.35741	 600.81946	 623.38232
-0.88120	   0.00000	  38.13060	 132.25691	 328.43704	 600.53524	 623.12413
-0.88080	   0.00000	  38.12479	 132.14668	 328.51668	 600.25109	 622.86599
-0.88040	   0.00000	  38.11892	 132.03642	 328.59633	 599.96701	 622.60791
-0.88000	   0.00000	  38.11299	 131.92610	 328.67599	 599.68300	 622.34988
-0.87960	   0.00000	  38.10700	 131.81575	 328.75566	 599.39905	 622.09191
-0.87920	   0.00000	  38.10096	 131.70535	 328.83533	 599.11518	 621.83399
-0.87880	   0.00000	  38.09485	 131.59490	 328.91502	 598.83137	 621.57612
-0.87840	   0.00000	  38.08868	 131.48441	 328.99472	 598.54764	 621.31831
-0.87800	   0.00000	  38.08246	 131.37387	 329.07443	 598.26397	 621.06056
-0.87760	   0.00000	  38.07617	 131.26329	 329.15415	 597.98038	 620.80286
-0.87720	   0.00000	  38.06983	 131.15267	 329.23388	 597.69685	 620.54521
-0.87680	   0.00000	  38.06343	 131.04200	 329.31362	 597.41339	 620.28762
-0.87640	   0.00000	  38.05696	 130.93128	 329.39337	 597.13000	 620.03008
-0.87600	   0.00000	  38.05044	 130.82052	 329.47313	 596.84669	 619.77260
-0.87560	   0.00000	  38.04386	 130.70972	 329.55289	 596.56344	 619.51518
-0.87520	   0.00000	  38.03721	 130.59887	 329.63267	 596.28026	 619.25780
-0.87480	   0.00000	  38.03051	 130.48797	 329.71246	 595.99715	 619.00049
-0.87440	   0.00000	  38.02374	 130.37703	 329.79226	 595.71411	 618.74323
-0.87400	   0.00000	  38.01692	 130.26605	 329.87207	 595.43115	 618.48602
-0.87360	   0.00000	  38.01003	 130.15501	 329.95188	 595.14825	 618.22887
-0.87320	   0.00000	  38.00309	 130.04394	 330.03171	 594.86542	 617.97177
-0.87280	   0.00000	  37.99608	 129.93282	 330.11155	 594.58267	 617.71473
-0.87240	   0.00000	  37.98902	 129.82165	 330.19140	 594.29998	 617.45775
-0.87200	   0.00000	  37.98189	 129.71044	 330.27125	 594.01737	 617.20082
-0.87160	   0.00000	  37.97470	 129.59918	 330.35112	 593.73482	 616.94394
-0.87120	   0.00000	  37.96745	 129.48787	 330.43100	 593.45235	 616.68712
-0.87080	   0.00000	  37.96014	 129.37652	 330.51089	 593.16995	 616.43036
-0.87040	   0.00000	  37.95276	 129.26513	 330.59078	 592.88762	 616.17365
-0.87000	   0.00000	  37.94533	 129.15369	 330.67069	 592.60536	 615.91700
-0.86960	   0.00000	  37.93783	 129.04220	 330.75060	 592.32317	 615.66040
-0.86920	   0.00000	  37.93027	 128.93067	 330.83053	 592.04106	 615.40386
-0.86880	   0.00000	  37.92266	 128.81909	 330.91047	 591.75901	 615.14738
-0.86840	   0.00000	  37.91497	 128.70747	 330.99041	 591.47704	 614.89095
-0.86800	   0.00000	  37.90723	 128.59580	 331.07037	 591.19514	 614.63457
